order_id,order_date,order_customer_id,order_status
6600,31:02.1,4566,COMPLETE
6601,31:02.1,693,CLOSED
6602,31:02.1,8378,PROCESSING
6603,31:02.1,9198,COMPLETE
6604,31:02.1,5749,PROCESSING
6605,31:02.1,1159,COMPLETE
6606,31:02.1,4708,COMPLETE
6607,31:02.1,2967,PENDING_PAYMENT
6608,31:02.1,12183,ON_HOLD
6609,31:02.1,11099,COMPLETE
6610,31:02.1,9510,COMPLETE
6611,31:02.1,12297,PENDING_PAYMENT
6612,31:02.1,42,PENDING_PAYMENT
6613,31:02.1,11275,COMPLETE
6614,31:02.1,2042,COMPLETE
6615,31:02.1,11570,PENDING_PAYMENT
6616,31:02.1,11421,PROCESSING
6617,31:02.1,10408,PROCESSING
6618,31:02.1,1167,PENDING_PAYMENT
6619,31:02.1,10870,CLOSED
6620,31:02.1,9212,COMPLETE
6621,31:02.1,221,COMPLETE
6622,31:02.1,3843,ON_HOLD
6623,31:02.1,4819,CLOSED
6624,31:02.1,5422,PENDING
6625,31:02.1,1388,PROCESSING
6626,31:02.1,3523,PENDING_PAYMENT
6627,31:02.1,8715,COMPLETE
6628,31:02.1,1043,CLOSED
6629,31:02.1,3668,COMPLETE
6630,31:02.1,2397,PENDING_PAYMENT
6631,31:02.1,10668,PROCESSING
6632,31:02.1,1641,PROCESSING
6633,31:02.1,5364,PENDING_PAYMENT
6634,31:02.1,10344,PROCESSING
6635,31:02.1,7137,PROCESSING
6636,31:02.1,1379,COMPLETE
6637,31:02.1,10485,PENDING
6638,31:02.1,3149,COMPLETE
6639,31:02.1,10078,PENDING_PAYMENT
6640,31:02.1,1758,CLOSED
6641,31:02.1,100,COMPLETE
6642,31:02.1,4352,ON_HOLD
6643,31:02.1,3166,CLOSED
6644,31:02.1,9260,ON_HOLD
6645,31:02.1,1359,COMPLETE
6646,31:02.1,139,PENDING
6647,31:02.1,4922,PENDING_PAYMENT
6648,31:02.1,9373,COMPLETE
6649,31:02.1,5560,CLOSED
6650,31:02.1,9737,ON_HOLD
6651,31:02.1,10112,COMPLETE
6652,31:02.1,3781,PROCESSING
6653,31:02.1,5122,COMPLETE
6654,31:02.1,2593,PROCESSING
6655,31:02.1,8299,PENDING
6656,31:02.1,12410,COMPLETE
6657,31:02.1,12014,COMPLETE
6658,31:02.1,5703,PENDING
6659,31:02.1,11460,PENDING_PAYMENT
6660,31:02.1,5386,PENDING_PAYMENT
6661,31:02.1,2924,PENDING_PAYMENT
6662,31:02.1,11350,COMPLETE
6663,31:02.1,1535,COMPLETE
6664,31:02.1,1654,COMPLETE
6665,31:02.1,11470,CLOSED
6666,31:02.1,11553,PROCESSING
6667,31:02.1,9624,PENDING
6668,31:02.1,9919,PROCESSING
6669,31:02.1,8254,CLOSED
6670,31:02.1,11927,CLOSED
6671,31:02.1,11744,PENDING_PAYMENT
6672,31:02.1,9007,COMPLETE
6673,31:02.1,12114,COMPLETE
6674,31:02.1,7579,ON_HOLD
6675,31:02.1,4007,COMPLETE
6676,31:02.1,8911,PENDING
6677,31:02.1,5072,PENDING_PAYMENT
6678,31:02.1,6276,PENDING_PAYMENT
6679,31:02.1,8653,PENDING
6680,31:02.1,4226,COMPLETE
6681,31:02.1,1499,COMPLETE
6682,31:02.1,10771,COMPLETE
6683,31:02.1,2780,COMPLETE
6684,31:02.1,9859,COMPLETE
6685,31:02.1,11516,CLOSED
6686,31:02.1,1138,PENDING
6687,31:02.1,5460,PENDING
6688,31:02.1,7925,PENDING_PAYMENT
6689,31:02.1,1733,COMPLETE
6690,31:02.1,10031,PROCESSING
6691,31:02.1,3161,CLOSED
6692,31:02.1,7094,PENDING_PAYMENT
6693,31:02.1,3624,CLOSED
6694,31:02.1,340,COMPLETE
6695,31:02.1,11127,ON_HOLD
6696,31:02.1,8527,COMPLETE
6697,31:02.1,6957,CLOSED
6698,31:02.1,1465,CLOSED
6699,31:02.1,9694,COMPLETE
6700,31:02.1,5013,PENDING_PAYMENT
6701,31:02.1,5932,COMPLETE
6702,31:02.1,5811,COMPLETE
6703,31:02.1,858,COMPLETE
6704,31:02.1,1600,COMPLETE
6705,31:02.1,11518,PENDING
6706,31:02.1,6909,COMPLETE
6707,31:02.1,5496,COMPLETE
6708,31:02.1,998,PENDING_PAYMENT
6709,31:02.1,1246,PENDING_PAYMENT
6710,31:02.1,6904,CLOSED
6711,31:02.1,4673,PENDING_PAYMENT
6712,31:02.1,8707,PENDING
6713,31:02.1,2382,SUSPECTED_FRAUD
6714,31:02.1,3346,COMPLETE
6715,31:02.1,11902,CLOSED
6716,31:02.1,3597,COMPLETE
6717,31:02.1,4996,PENDING_PAYMENT
6718,31:02.1,4536,PROCESSING
6719,31:02.1,12008,COMPLETE
6720,31:02.1,11274,COMPLETE
6721,31:02.1,8251,COMPLETE
6722,31:02.1,10084,PROCESSING
6723,31:02.1,2778,PENDING
6724,31:02.1,9131,ON_HOLD
6725,31:02.1,9940,PENDING
6726,31:02.1,10154,COMPLETE
6727,31:02.1,5805,PENDING_PAYMENT
6728,31:02.1,3442,CLOSED
6729,31:02.1,70,PENDING
6730,31:02.1,3948,CLOSED
6731,31:02.1,10397,ON_HOLD
6732,31:02.1,1681,COMPLETE
6733,31:02.1,9827,COMPLETE
6734,31:02.1,6976,PROCESSING
6735,31:02.1,5938,PENDING_PAYMENT
6736,31:02.1,577,ON_HOLD
6737,31:02.1,392,COMPLETE
6738,31:02.1,6260,PENDING_PAYMENT
6739,31:02.1,9614,ON_HOLD
6740,31:02.1,6194,COMPLETE
6741,31:02.1,9466,ON_HOLD
6742,31:02.1,9090,ON_HOLD
6743,31:02.1,215,COMPLETE
6744,31:02.1,6392,COMPLETE
6745,31:02.1,6244,PROCESSING
6746,31:02.1,2326,COMPLETE
6747,31:02.1,3692,PENDING_PAYMENT
6748,31:02.1,1020,CLOSED
6749,31:02.1,3500,COMPLETE
6750,31:02.1,221,CANCELED
6751,31:02.1,1802,COMPLETE
6752,31:02.1,5439,CLOSED
6753,31:02.1,9821,PENDING_PAYMENT
6754,31:02.1,10145,PENDING_PAYMENT
6755,31:02.1,6034,COMPLETE
6756,31:02.1,5648,ON_HOLD
6757,31:02.1,8562,PENDING
6758,31:02.1,7014,SUSPECTED_FRAUD
6759,31:02.1,10905,ON_HOLD
6760,31:02.1,3567,COMPLETE
6761,31:02.1,8542,CLOSED
6762,31:02.1,2316,COMPLETE
6763,31:02.1,4953,PENDING_PAYMENT
6764,31:02.1,2301,ON_HOLD
6765,31:02.1,11189,PENDING_PAYMENT
6766,31:02.1,12206,COMPLETE
6767,31:02.1,4583,PROCESSING
6768,31:02.1,475,CLOSED
6769,31:02.1,7298,COMPLETE
6770,31:02.1,4965,COMPLETE
6771,31:02.1,7857,PENDING_PAYMENT
6772,31:02.1,5507,PROCESSING
6773,31:02.1,11031,PENDING_PAYMENT
6774,31:02.1,5727,PENDING_PAYMENT
6775,31:02.1,10922,CLOSED
6776,31:02.1,7307,PROCESSING
6777,31:02.1,3167,CLOSED
6778,31:02.1,5066,CLOSED
6779,31:02.1,8912,COMPLETE
6780,31:02.1,938,PENDING_PAYMENT
6781,31:02.1,719,COMPLETE
6782,31:02.1,6498,PENDING_PAYMENT
6783,31:02.1,10759,PENDING_PAYMENT
6784,31:02.1,5677,COMPLETE
6785,31:02.1,790,COMPLETE
6786,31:02.1,441,COMPLETE
6787,31:02.1,4240,PENDING
6788,31:02.1,561,PENDING
6789,31:02.1,3300,COMPLETE
6790,31:02.1,9309,ON_HOLD
6791,31:02.1,12171,PENDING_PAYMENT
6792,31:02.1,2214,PROCESSING
6793,31:02.1,3965,ON_HOLD
6794,31:02.1,12364,COMPLETE
6795,31:02.1,4539,PAYMENT_REVIEW
6796,31:02.1,5989,PROCESSING
6797,31:02.1,290,CLOSED
6798,31:02.1,9305,PENDING
6799,31:02.1,6890,PROCESSING
6800,31:02.1,8464,PAYMENT_REVIEW
6801,31:02.1,9568,PENDING
6802,31:02.1,9978,ON_HOLD
6803,31:02.1,6333,PENDING_PAYMENT
6804,31:02.1,4346,CLOSED
6805,31:02.1,8781,COMPLETE
6806,31:02.1,4251,COMPLETE
6807,31:02.1,5979,CLOSED
6808,31:02.1,12366,PENDING_PAYMENT
6809,31:02.1,4549,PROCESSING
6810,31:02.1,4016,COMPLETE
6811,31:02.1,6264,PENDING_PAYMENT
6812,31:02.1,7937,PENDING_PAYMENT
6813,31:02.1,6616,PROCESSING
6814,31:02.1,8853,PROCESSING
6815,31:02.1,4803,PENDING_PAYMENT
6816,31:02.1,9454,COMPLETE
6817,31:02.1,6867,PENDING_PAYMENT
6818,31:02.1,11224,CLOSED
6819,31:02.1,1548,CANCELED
6820,31:02.1,10906,PENDING
6821,31:02.1,4286,PROCESSING
6822,31:02.1,481,PENDING
6823,31:02.1,2215,COMPLETE
6824,31:02.1,11784,ON_HOLD
6825,31:02.1,4261,PROCESSING
6826,31:02.1,688,PENDING_PAYMENT
6827,31:02.1,2713,PENDING_PAYMENT
6828,31:02.1,2466,PENDING_PAYMENT
6829,31:02.1,8254,PENDING_PAYMENT
6830,31:02.1,11806,PROCESSING
6831,31:02.1,9757,COMPLETE
6832,31:02.1,12403,PENDING
6833,31:02.1,6155,CLOSED
6834,31:02.1,4491,CLOSED
6835,31:02.1,12223,COMPLETE
6836,31:02.1,4321,PENDING_PAYMENT
6837,31:02.1,119,COMPLETE
6838,31:02.1,4072,CLOSED
6839,31:02.1,4282,PENDING_PAYMENT
6840,31:02.1,6539,COMPLETE
6841,31:02.1,7706,COMPLETE
6842,31:02.1,8999,SUSPECTED_FRAUD
6843,31:02.1,10353,COMPLETE
6844,31:02.1,1653,PROCESSING
6845,31:02.1,655,PENDING_PAYMENT
6846,31:02.1,6973,COMPLETE
6847,31:02.1,548,CANCELED
6848,31:02.1,3907,PENDING_PAYMENT
6849,31:02.1,2536,PENDING_PAYMENT
6850,31:02.1,8559,PENDING
6851,31:02.1,7350,COMPLETE
6852,31:02.1,7394,COMPLETE
6853,31:02.1,7057,CLOSED
6854,31:02.1,5317,COMPLETE
6855,31:02.1,11978,PROCESSING
6856,31:02.1,5442,PENDING_PAYMENT
6857,31:02.1,463,COMPLETE
6858,31:02.1,6657,PROCESSING
6859,31:02.1,10341,PENDING_PAYMENT
6860,31:02.1,6026,SUSPECTED_FRAUD
6861,31:02.1,7513,PENDING_PAYMENT
6862,31:02.1,2944,PROCESSING
6863,31:02.1,589,CLOSED
6864,31:02.1,4479,COMPLETE
6865,31:02.1,6943,PENDING_PAYMENT
6866,31:02.1,4207,PENDING
6867,31:02.1,762,SUSPECTED_FRAUD
6868,31:02.1,10552,CLOSED
6869,31:02.1,2199,PENDING_PAYMENT
6870,31:02.1,1826,PROCESSING
6871,31:02.1,5200,PROCESSING
6872,31:02.1,2644,ON_HOLD
6873,31:02.1,3765,PENDING_PAYMENT
6874,31:02.1,11769,COMPLETE
6875,31:02.1,2675,PENDING_PAYMENT
6876,31:02.1,2282,COMPLETE
6877,31:02.1,7082,ON_HOLD
6878,31:02.1,3841,COMPLETE
6879,31:02.1,4391,PENDING_PAYMENT
6880,31:02.1,2775,ON_HOLD
6881,31:02.1,9339,CLOSED
6882,31:02.1,10269,ON_HOLD
6883,31:02.1,6596,COMPLETE
6884,31:02.1,10201,PENDING_PAYMENT
6885,31:02.1,6811,PROCESSING
6886,31:02.1,10416,COMPLETE
6887,31:02.1,11482,COMPLETE
6888,31:02.1,8654,PENDING
6889,31:02.1,497,PENDING
6890,31:02.1,2727,PENDING_PAYMENT
6891,31:02.1,715,CLOSED
6892,31:02.1,184,COMPLETE
6893,31:02.1,11748,COMPLETE
6894,31:02.1,7253,COMPLETE
6895,31:02.1,6002,COMPLETE
6896,31:02.1,654,ON_HOLD
6897,31:02.1,12018,COMPLETE
6898,31:02.1,7722,CANCELED
6899,31:02.1,3594,PENDING_PAYMENT
6900,31:02.1,1762,ON_HOLD
6901,31:02.1,7383,COMPLETE
6902,31:02.1,11786,PENDING_PAYMENT
6903,31:02.1,8118,COMPLETE
6904,31:02.1,10020,PROCESSING
6905,31:02.1,11377,CLOSED
6906,31:02.1,9564,PENDING
6907,31:02.1,8079,PROCESSING
6908,31:02.1,10628,PROCESSING
6909,31:02.1,5527,PENDING
6910,31:02.1,3192,PENDING_PAYMENT
6911,31:02.1,3580,PENDING_PAYMENT
6912,31:02.1,18,CLOSED
6913,31:02.1,777,COMPLETE
6914,31:02.1,6826,CLOSED
6915,31:02.1,3033,PENDING
6916,31:02.1,1114,PROCESSING
6917,31:02.1,10312,COMPLETE
6918,31:02.1,4860,COMPLETE
6919,31:02.1,9114,COMPLETE
6920,31:02.1,4048,SUSPECTED_FRAUD
6921,31:02.1,5973,CLOSED
6922,31:02.1,128,COMPLETE
6923,31:02.1,5203,COMPLETE
6924,31:02.1,8527,COMPLETE
6925,31:02.1,11858,PENDING_PAYMENT
6926,31:02.1,1543,COMPLETE
6927,31:02.1,9132,ON_HOLD
6928,31:02.1,9300,ON_HOLD
6929,31:02.1,4274,PENDING_PAYMENT
6930,31:02.1,5141,PENDING_PAYMENT
6931,31:02.1,2922,PAYMENT_REVIEW
6932,31:02.1,3611,PENDING_PAYMENT
6933,31:02.1,11103,COMPLETE
6934,31:02.1,9384,PROCESSING
6935,31:02.1,578,CLOSED
6936,31:02.1,4415,PROCESSING
6937,31:02.1,6999,COMPLETE
6938,31:02.1,11892,COMPLETE
6939,31:02.1,5600,COMPLETE
6940,31:02.1,4761,COMPLETE
6941,31:02.1,305,PENDING
6942,31:02.1,1417,CLOSED
6943,31:02.1,5320,COMPLETE
6944,31:02.1,1055,CLOSED
6945,31:02.1,8196,COMPLETE
6946,31:02.1,7319,ON_HOLD
6947,31:02.1,5183,PENDING_PAYMENT
6948,31:02.1,7500,PENDING_PAYMENT
6949,31:02.1,9181,PENDING_PAYMENT
6950,31:02.1,303,CLOSED
6951,31:02.1,9089,COMPLETE
6952,31:02.1,12072,PENDING_PAYMENT
6953,31:02.1,4276,COMPLETE
6954,31:02.1,4534,CLOSED
6955,31:02.1,11822,CLOSED
6956,31:02.1,11035,PENDING_PAYMENT
6957,31:02.1,9624,PROCESSING
6958,31:02.1,7105,CLOSED
6959,31:02.1,3498,COMPLETE
6960,31:02.1,4910,PROCESSING
6961,31:02.1,4523,PENDING_PAYMENT
6962,31:02.1,2049,PENDING
6963,31:02.1,2325,PENDING_PAYMENT
6964,31:02.1,232,PROCESSING
6965,31:02.1,6316,SUSPECTED_FRAUD
6966,31:02.1,7827,PENDING_PAYMENT
6967,31:02.1,4583,PENDING_PAYMENT
6968,31:02.1,3737,COMPLETE
6969,31:02.1,2081,PENDING
6970,31:02.1,3545,COMPLETE
6971,31:02.1,7695,PENDING_PAYMENT
6972,31:02.1,6993,COMPLETE
6973,31:02.1,3175,PENDING_PAYMENT
6974,31:02.1,9155,ON_HOLD
6975,31:02.1,11555,COMPLETE
6976,31:02.1,12266,COMPLETE
6977,31:02.1,2764,SUSPECTED_FRAUD
6978,31:02.1,5290,COMPLETE
6979,31:02.1,10541,COMPLETE
6980,31:02.1,9650,PENDING
6981,31:02.1,9015,PENDING_PAYMENT
6982,31:02.1,3680,PENDING
6983,31:02.1,12417,CLOSED
6984,31:02.1,6130,PENDING_PAYMENT
6985,31:02.1,10858,PENDING
6986,31:02.1,6523,PROCESSING
6987,31:02.1,9258,COMPLETE
6988,31:02.1,7285,COMPLETE
6989,31:02.1,1009,COMPLETE
6990,31:02.1,3133,PENDING
6991,31:02.1,7868,PROCESSING
6992,31:02.1,5973,PENDING_PAYMENT
6993,31:02.1,6160,PENDING_PAYMENT
6994,31:02.1,9909,PENDING
6995,31:02.1,4428,PROCESSING
6996,31:02.1,9334,COMPLETE
6997,31:02.1,674,PROCESSING
6998,31:02.1,12126,COMPLETE
6999,31:02.1,2301,COMPLETE
7000,31:02.1,4750,PENDING
7001,31:02.1,5560,COMPLETE
7002,31:02.1,11981,PENDING
7003,31:02.1,6915,PENDING_PAYMENT
7004,31:02.1,2036,CANCELED
7005,31:02.1,8357,COMPLETE
7006,31:02.1,5888,PENDING_PAYMENT
7007,31:02.1,9131,COMPLETE
7008,31:02.1,7787,COMPLETE
7009,31:02.1,2350,COMPLETE
7010,31:02.1,2603,PROCESSING
7011,31:02.1,7204,PROCESSING
7012,31:02.1,7360,PENDING
7013,31:02.1,4416,PENDING
7014,31:02.1,9099,COMPLETE
7015,31:02.1,5944,PENDING_PAYMENT
7016,31:02.1,6346,CLOSED
7017,31:02.1,5489,COMPLETE
7018,31:02.1,698,PENDING_PAYMENT
7019,31:02.1,9515,CANCELED
7020,31:02.1,9137,COMPLETE
7021,31:02.1,8511,COMPLETE
7022,31:02.1,6362,CLOSED
7023,31:02.1,8043,PENDING_PAYMENT
7024,31:02.1,12001,PENDING_PAYMENT
7025,31:02.1,2074,COMPLETE
7026,31:02.1,11038,PENDING_PAYMENT
7027,31:02.1,8957,COMPLETE
7028,31:02.1,6686,ON_HOLD
7029,31:02.1,182,PROCESSING
7030,31:02.1,529,COMPLETE
7031,31:02.1,9464,PENDING_PAYMENT
7032,31:02.1,763,PENDING
7033,31:02.1,7205,COMPLETE
7034,31:02.1,383,SUSPECTED_FRAUD
7035,31:02.1,8035,CANCELED
7036,31:02.1,235,PENDING
7037,31:02.1,8934,PENDING
7038,31:02.1,3976,PROCESSING
7039,31:02.1,959,PENDING_PAYMENT
7040,31:02.1,2528,COMPLETE
7041,31:02.1,3905,CLOSED
7042,31:02.1,6623,PENDING_PAYMENT
7043,31:02.1,10251,COMPLETE
7044,31:02.1,9775,PROCESSING
7045,31:02.1,3636,COMPLETE
7046,31:02.1,7074,PENDING
7047,31:02.1,7417,PENDING
7048,31:02.1,10409,SUSPECTED_FRAUD
7049,31:02.1,294,CLOSED
7050,31:02.1,23,CLOSED
7051,31:02.1,240,PROCESSING
7052,31:02.1,8008,COMPLETE
7053,31:02.1,10424,CANCELED
7054,31:02.1,6789,PENDING_PAYMENT
7055,31:02.1,8811,COMPLETE
7056,31:02.1,6018,CLOSED
7057,31:02.1,635,PENDING
7058,31:02.1,4627,COMPLETE
7059,31:02.1,3477,PENDING
7060,31:02.1,8866,PENDING
7061,31:02.1,5214,COMPLETE
7062,31:02.1,8068,PENDING_PAYMENT
7063,31:02.1,10344,CLOSED
7064,31:02.1,328,PENDING_PAYMENT
7065,31:02.1,5905,PENDING
7066,31:02.1,5050,ON_HOLD
7067,31:02.1,2961,CANCELED
7068,31:02.1,6870,PENDING_PAYMENT
7069,31:02.1,885,PENDING_PAYMENT
7070,31:02.1,1606,PROCESSING
7071,31:02.1,9134,PENDING_PAYMENT
7072,31:02.1,244,COMPLETE
7073,31:02.1,2610,PENDING
7074,31:02.1,10703,PENDING
7075,31:02.1,8104,PENDING
7076,31:02.1,11729,COMPLETE
7077,31:02.1,7326,CLOSED
7078,31:02.1,8971,COMPLETE
7079,31:02.1,10126,PENDING_PAYMENT
7080,31:02.1,10401,PENDING_PAYMENT
7081,31:02.1,7823,CANCELED
7082,31:02.1,5632,COMPLETE
7083,31:02.1,4661,COMPLETE
7084,31:02.1,8519,PROCESSING
7085,31:02.1,3839,COMPLETE
7086,31:02.1,1228,PENDING_PAYMENT
7087,31:02.1,6048,CLOSED
7088,31:02.1,6156,ON_HOLD
7089,31:02.1,10309,PENDING_PAYMENT
7090,31:02.1,5125,COMPLETE
7091,31:02.1,1940,PENDING
7092,31:02.1,8861,PENDING_PAYMENT
7093,31:02.1,6161,CANCELED
7094,31:02.1,4067,COMPLETE
7095,31:02.1,1746,PROCESSING
7096,31:02.1,7967,PENDING
7097,31:02.1,6837,COMPLETE
7098,31:02.1,11757,COMPLETE
7099,31:02.1,3252,COMPLETE
7100,31:02.1,2217,CANCELED
7101,31:02.1,3216,ON_HOLD
7102,31:02.1,1400,PENDING
7103,31:02.1,12078,PENDING_PAYMENT
7104,31:02.1,10597,PENDING_PAYMENT
7105,31:02.1,6097,SUSPECTED_FRAUD
7106,31:02.1,2002,PENDING_PAYMENT
7107,31:02.1,3543,COMPLETE
7108,31:02.1,10128,PENDING_PAYMENT
7109,31:02.1,9119,CLOSED
7110,31:02.1,2617,PENDING_PAYMENT
7111,31:02.1,724,PENDING_PAYMENT
7112,31:02.1,1667,PROCESSING
7113,31:02.1,1635,COMPLETE
7114,31:02.1,5770,COMPLETE
7115,31:02.1,2484,COMPLETE
7116,31:02.1,11168,PENDING
7117,31:02.1,7925,COMPLETE
7118,31:02.1,11889,COMPLETE
7119,31:02.1,420,PROCESSING
7120,31:02.1,9114,PENDING_PAYMENT
7121,31:02.1,1620,PROCESSING
7122,31:02.1,5279,PENDING
7123,31:02.1,6019,PENDING_PAYMENT
7124,31:02.1,10206,ON_HOLD
7125,31:02.1,12097,COMPLETE
7126,31:02.1,9838,PENDING_PAYMENT
7127,31:02.1,7830,PENDING
7128,31:02.1,308,COMPLETE
7129,31:02.1,1405,COMPLETE
7130,31:02.1,9726,PAYMENT_REVIEW
7131,31:02.1,8227,PENDING
7132,31:02.1,150,COMPLETE
7133,31:02.1,551,ON_HOLD
7134,31:02.1,8346,COMPLETE
7135,31:02.1,12107,COMPLETE
7136,31:02.1,127,PAYMENT_REVIEW
7137,31:02.1,740,COMPLETE
7138,31:02.1,4847,COMPLETE
7139,31:02.1,9523,ON_HOLD
7140,31:02.1,5836,PROCESSING
7141,31:02.1,9419,CANCELED
7142,31:02.1,4623,PROCESSING
7143,31:02.1,3127,PENDING_PAYMENT
7144,31:02.1,10817,PENDING
7145,31:02.1,1101,COMPLETE
7146,31:02.1,8278,PENDING_PAYMENT
7147,31:02.1,9600,PENDING
7148,31:02.1,7978,COMPLETE
7149,31:02.1,6812,PENDING_PAYMENT
7150,31:02.1,11452,PENDING_PAYMENT
7151,31:02.1,254,COMPLETE
7152,31:02.1,8580,CLOSED
7153,31:02.1,565,COMPLETE
7154,31:02.1,5546,PENDING_PAYMENT
7155,31:02.1,3193,COMPLETE
7156,31:02.1,6010,PROCESSING
7157,31:02.1,11596,PENDING_PAYMENT
7158,31:02.1,6071,SUSPECTED_FRAUD
7159,31:02.1,10750,CLOSED
7160,31:02.1,8892,CLOSED
7161,31:02.1,2717,CLOSED
7162,31:02.1,9601,ON_HOLD
7163,31:02.1,6510,COMPLETE
7164,31:02.1,156,COMPLETE
7165,31:02.1,10311,COMPLETE
7166,31:02.1,4152,PENDING_PAYMENT
7167,31:02.1,11948,PROCESSING
7168,31:02.1,6691,CLOSED
7169,31:02.1,2945,PROCESSING
7170,31:02.1,9329,COMPLETE
7171,31:02.1,2440,PENDING_PAYMENT
7172,31:02.1,7367,ON_HOLD
7173,31:02.1,4050,PENDING_PAYMENT
7174,31:02.1,8169,PENDING_PAYMENT
7175,31:02.1,6058,PROCESSING
7176,31:02.1,9891,ON_HOLD
7177,31:02.1,4255,COMPLETE
7178,31:02.1,1901,COMPLETE
7179,31:02.1,7915,SUSPECTED_FRAUD
7180,31:02.1,1467,PENDING_PAYMENT
7181,31:02.1,6692,PENDING_PAYMENT
7182,31:02.1,5324,COMPLETE
7183,31:02.1,12265,ON_HOLD
7184,31:02.1,11386,PENDING
7185,31:02.1,2653,PENDING_PAYMENT
7186,31:02.1,5039,COMPLETE
7187,31:02.1,11070,CANCELED
7188,31:02.1,9743,COMPLETE
7189,31:02.1,6420,COMPLETE
7190,31:02.1,6278,COMPLETE
7191,31:02.1,11536,ON_HOLD
7192,31:02.1,10766,PENDING_PAYMENT
7193,31:02.1,10677,PENDING_PAYMENT
7194,31:02.1,7509,PENDING_PAYMENT
7195,31:02.1,3955,PENDING_PAYMENT
7196,31:02.1,9168,CLOSED
7197,31:02.1,11408,COMPLETE
7198,31:02.1,2267,COMPLETE
7199,31:02.1,12118,CLOSED
7200,31:02.1,1483,ON_HOLD
7201,31:02.1,2673,PROCESSING
7202,31:02.1,4297,PENDING
7203,31:02.1,8557,CLOSED
7204,31:02.1,3259,COMPLETE
7205,31:02.1,7777,COMPLETE
7206,31:02.1,1501,COMPLETE
7207,31:02.1,9940,PENDING_PAYMENT
7208,31:02.1,9463,COMPLETE
7209,31:02.1,1598,COMPLETE
7210,31:02.1,11180,COMPLETE
7211,31:02.1,6457,COMPLETE
7212,31:02.1,4450,COMPLETE
7213,31:02.1,12207,CLOSED
7214,31:02.1,870,PENDING_PAYMENT
7215,31:02.1,2882,COMPLETE
7216,31:02.1,9962,PENDING
7217,31:02.1,10683,COMPLETE
7218,31:02.1,5380,PENDING
7219,31:02.1,2250,CLOSED
7220,31:02.1,6535,COMPLETE
7221,31:02.1,11083,COMPLETE
7222,31:02.1,11355,COMPLETE
7223,31:02.1,11481,PENDING_PAYMENT
7224,31:02.1,4651,PENDING_PAYMENT
7225,31:02.1,4144,PENDING_PAYMENT
7226,31:02.1,2082,PAYMENT_REVIEW
7227,31:02.1,2587,COMPLETE
7228,31:02.1,12307,CLOSED
7229,31:02.1,4706,CLOSED
7230,31:02.1,9619,PROCESSING
7231,31:02.1,5182,ON_HOLD
7232,31:02.1,3455,COMPLETE
7233,31:02.1,4866,CLOSED
7234,31:02.1,8240,COMPLETE
7235,31:02.1,12189,COMPLETE
7236,31:02.1,1965,COMPLETE
7237,31:02.1,11572,PENDING
7238,31:02.1,8517,COMPLETE
7239,31:02.1,7211,PROCESSING
7240,31:02.1,1963,PENDING
7241,31:02.1,6177,PENDING
7242,31:02.1,11990,ON_HOLD
7243,31:02.1,7434,CLOSED
7244,31:02.1,3228,COMPLETE
7245,31:02.1,6344,ON_HOLD
7246,31:02.1,86,PENDING_PAYMENT
7247,31:02.1,9343,PENDING
7248,31:02.1,6676,COMPLETE
7249,31:02.1,1323,PROCESSING
7250,31:02.1,10840,CLOSED
7251,31:02.1,9798,PROCESSING
7252,31:02.1,8246,SUSPECTED_FRAUD
7253,31:02.1,6899,PENDING_PAYMENT
7254,31:02.1,8533,CLOSED
7255,31:02.1,11018,PROCESSING
7256,31:02.1,5160,COMPLETE
7257,31:02.1,1775,COMPLETE
7258,31:02.1,8125,CLOSED
7259,31:02.1,9354,PROCESSING
7260,31:02.1,9738,PENDING_PAYMENT
7261,31:02.1,11472,ON_HOLD
7262,31:02.1,10745,PENDING_PAYMENT
7263,31:02.1,11926,ON_HOLD
7264,31:02.1,4530,COMPLETE
7265,31:02.1,11972,COMPLETE
7266,31:02.1,5189,PENDING_PAYMENT
7267,31:02.1,7261,COMPLETE
7268,31:02.1,8820,PENDING
7269,31:02.1,7979,COMPLETE
7270,31:02.1,7905,PENDING
7271,31:02.1,10903,PENDING
7272,31:02.1,9378,PROCESSING
7273,31:02.1,5946,COMPLETE
7274,31:02.1,5787,PROCESSING
7275,31:02.1,647,CLOSED
7276,31:02.1,2473,PENDING_PAYMENT
7277,31:02.1,11031,CLOSED
7278,31:02.1,10292,PENDING
7279,31:02.1,4766,COMPLETE
7280,31:02.1,11016,PROCESSING
7281,31:02.1,9245,CLOSED
7282,31:02.1,11301,CLOSED
7283,31:02.1,6580,COMPLETE
7284,31:02.1,8165,PENDING
7285,31:02.1,11678,PROCESSING
7286,31:02.1,551,PENDING_PAYMENT
7287,31:02.1,11225,SUSPECTED_FRAUD
7288,31:02.1,3543,COMPLETE
7289,31:02.1,8140,COMPLETE
7290,31:02.1,9867,PROCESSING
7291,31:02.1,11422,COMPLETE
7292,31:02.1,10916,COMPLETE
7293,31:02.1,11613,PENDING_PAYMENT
7294,31:02.1,7562,COMPLETE
7295,31:02.1,5840,CLOSED
7296,31:02.1,11059,COMPLETE
7297,31:02.1,208,CLOSED
7298,31:02.1,5924,COMPLETE
7299,31:02.1,4407,COMPLETE
7300,31:02.1,12123,COMPLETE
7301,31:02.1,10559,CLOSED
7302,31:02.1,4151,COMPLETE
7303,31:02.1,3313,ON_HOLD
